"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","Link Clicks","CPC (Cost per Link Click) (USD)","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchase ROAS (Return on Ad Spend)","Website Purchases Conversion Value"
2018-02-23,2018-02-23,NZ_3T_0222,23842718305370761,2171,8.89451865,1.0133578995854,22,0.87772727,17,30,Daily,19.31,,,,
2018-02-23,2018-02-23,PH_3T_0223_ERLADCT5%,23842719815600761,25,0.8,,,,,30,Daily,0.02,,,,
2018-02-23,2018-02-23,UK_3T_0223_vinci2%_MB_android,23842719757170761,802,15.2244389,0.87281795511222,7,1.74428571,6,30,Daily,12.21,1,12.21,4.01310401,49
2018-02-23,2018-02-23,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,2,10,,,,,30,Daily,0.02,,,,
2018-02-23,2018-02-23,Israel_OldADCT_IDKS_0216,23842713865260761,4,2.5,,,,,40,Daily,0.01,,,,
2018-02-23,2018-02-23,FR_3T_0222_iphone,23842718322210761,2571,8.68922598,0.93348891481914,24,0.93083333,25,30,Daily,22.34,,,,
2018-02-23,2018-02-23,US_3T_0223_ERLADCT1%,23842719815220761,305,22.78688525,1.6393442622951,5,1.39,5,30,Daily,6.95,1,6.95,7.05035971,49
2018-02-23,2018-02-23,ES_3T_0222_android,23842718299120761,7872,3.82876016,1.1432926829268,90,0.33488889,64,30,Daily,30.14,1,30.14,1.62574652,49
2018-02-23,2018-02-23,"Surveryemail_MY_20171229 - Copy 2",23842715612640761,8334,3.41612671,0.47996160307175,40,0.71175,25,40,Daily,28.47,,,,
2018-02-23,2018-02-23,JP_3T_0222,23842718305210761,2402,11.92756037,0.83263946711074,20,1.4325,18,30,Daily,28.65,,,,
2018-02-23,2018-02-23,PH_3T_0223_ERLADCT5%,23842719815620761,80,1.5,,,,,30,Daily,0.12,,,,
2018-02-23,2018-02-23,IT_3T_0223_vinci2%_MB_android,23842719775330761,2669,4.90071188,1.161483701761,31,0.42193548,22,30,Daily,13.08,,,,
2018-02-23,2018-02-23,Surveryemail_UK_0219,23842715148720761,4769,10.44034389,1.1742503669532,56,0.88910714,49,50,Daily,49.79,1,49.79,0.98413336,49
2018-02-23,2018-02-23,norway_3T_0222_iphone,23842718322270761,2669,11.25140502,0.8992131884601,24,1.25125,18,30,Daily,30.03,1,30.03,1.63170163,49
2018-02-23,2018-02-23,ES_3T_0223_ERLADCT5%,23842719815560761,1318,8.39150228,1.1380880121396,15,0.73733333,12,30,Daily,11.06,,,,
2018-02-23,2018-02-23,UK_3T_0222_allbackers5%,23842718307010761,2040,10.98529412,0.29411764705882,6,3.735,5,30,Daily,22.41,,,,
2018-02-23,2018-02-23,Surveryemail2%_UK_0219,23842715148970761,4161,12.79259793,0.84114395577986,35,1.52085714,31,50,Daily,53.23,2,26.615,1.84106707,98
2018-02-23,2018-02-23,PH_3T_0222_iphone,23842718322240761,15775,1.81806656,0.64025356576862,101,0.2839604,63,30,Daily,28.68,,,,
2018-02-23,2018-02-23,FR_3T_0223_ERLADCT5%,23842719815510761,976,11.2295082,0.7172131147541,7,1.56571429,6,30,Daily,10.96,,,,
2018-02-23,2018-02-23,UK_3T_0222_android,23842718298520761,2593,8.5653683,1.1955264172773,31,0.71645161,23,30,Daily,22.21,,,,
2018-02-23,2018-02-23,"EU_VinciEngaged1%_3T_0207 - Copy",23842707661740761,2880,6.95138889,0.97222222222222,28,0.715,18,30,Daily,20.02,,,,
2018-02-23,2018-02-23,norway_3T_0222_android,23842718299350761,1687,13.95969176,1.1262596324837,19,1.23947368,16,30,Daily,23.55,,,,
2018-02-23,2018-02-23,US_3T_0223_ERLADCT5%,23842719815740761,432,17.38425926,2.0833333333333,9,0.83444444,9,55,Daily,7.51,1,7.51,17.1770972,129
2018-02-23,2018-02-23,US_3T_0223_vinci3%,23842719756860761,284,26.26760563,1.056338028169,3,2.48666667,3,30,Daily,7.46,,,,
2018-02-23,2018-02-23,MY_3T_0222_iphone,23842718322200761,179,2.84916201,,,,,30,Daily,0.51,,,,
2018-02-23,2018-02-23,ES_3T_0223_ERLADCT5%,23842719815590761,1410,7.75177305,0.99290780141844,14,0.78071429,11,30,Daily,10.93,1,10.93,4.48307411,49
2018-02-23,2018-02-23,UK_3T_0222,23842718298500761,3856,7.66078838,0.75207468879668,29,1.01862069,20,30,Daily,29.54,,,,
2018-02-23,2018-02-23,ES_3T_0222_iphone,23842718322180761,4899,4.81730966,0.85731781996326,42,0.56190476,36,30,Daily,23.6,,,,
2018-02-23,2018-02-23,MY_3T_0223_ERLADCT5%,23842719815640761,2,0,,,,,30,Daily,0,,,,
2018-02-23,2018-02-23,ES_3T_0222_allbackers5%,23842718307030761,3756,6.32055378,1.1980830670927,45,0.52755556,31,30,Daily,23.74,,,,
2018-02-23,2018-02-23,NZ_3T_0222_iphone,23842718322260761,11,5.45454545,,,,,30,Daily,0.06,,,,
2018-02-23,2018-02-23,FR_3T_0223_ERLADCT5%,23842719815520761,1020,10.40196078,0.58823529411765,6,1.76833333,7,30,Daily,10.61,,,,
2018-02-23,2018-02-23,ES_3T_0222,23842718299090761,8043,3.72622156,1.0319532512744,83,0.36108434,64,30,Daily,29.97,1,29.97,1.6349683,49
2018-02-23,2018-02-23,MY_3T_0222,23842718305040761,12,0,,,,,30,Daily,0,,,,
2018-02-23,2018-02-23,UK_3T_0223_ERLADCT5%,23842719815540761,738,13.41463415,1.3550135501355,10,0.99,8,30,Daily,9.9,,,,
2018-02-23,2018-02-23,JP_3T_0222_allbackers5%,23842718307170761,2005,14.39900249,0.64837905236908,13,2.22076923,10,30,Daily,28.87,,,,
2018-02-23,2018-02-23,JP_3T_0222_android,23842718305250761,2249,12.79679858,0.93374833259226,21,1.37047619,11,30,Daily,28.78,,,,
2018-02-23,2018-02-23,US_3T_0223_ERLADCT5%_ios,23842719834650761,354,20.02824859,1.4124293785311,5,1.418,4,30,Daily,7.09,,,,
2018-02-23,2018-02-23,US_3T_0223_vinci1%,23842719757360761,368,19.70108696,2.7173913043478,10,0.725,10,30,Daily,7.25,,,,
2018-02-23,2018-02-23,MY_3T_0222_android,23842718305060761,122,2.45901639,0.81967213114754,1,0.3,,30,Daily,0.3,,,,
2018-02-23,2018-02-23,US_3T_0223_ERLADCT5%_Android,23842719815720761,423,17.06855792,1.8912529550827,8,0.9025,8,30,Daily,7.22,1,7.22,6.7867036,49
2018-02-23,2018-02-23,FR_3T_0223_vinci2%_desktop,23842719774870761,1242,8.67954911,0.40257648953301,5,2.156,4,30,Daily,10.78,1,10.78,4.54545455,49
2018-02-23,2018-02-23,PH_3T_0222,23842718303700761,19165,1.45838769,0.5948343334203,114,0.24517544,58,30,Daily,27.95,,,,
2018-02-23,2018-02-23,UK_3T_0223_ERLADCT5%,23842719815550761,701,14.30813124,1.5691868758916,11,0.91181818,11,30,Daily,10.03,,,,
2018-02-23,2018-02-23,US_3T_0222_allbackers5%,23842718328570761,1802,16.35960044,1.2208657047725,22,1.34,21,30,Daily,29.48,1,29.48,1.66214383,49
2018-02-23,2018-02-23,JP_3T_0222,23842718305220761,2225,13.0247191,0.35955056179775,8,3.6225,7,30,Daily,28.98,,,,
2018-02-23,2018-02-23,PH_3T_0223_ERLADCT5%,23842719815610761,31,0.64516129,,,,,30,Daily,0.02,,,,
2018-02-23,2018-02-23,PH_3T_0222_allbackers5%,23842718307090761,18079,1.61845235,0.50334642402788,91,0.32153846,58,30,Daily,29.26,,,,
2018-02-23,2018-02-23,PH_3T_0222,23842718303710761,21413,1.37112969,0.59776771120347,128,0.229375,81,30,Daily,29.36,,,,
2018-02-23,2018-02-23,US_3T_0223_ERLADCT1%_Android,23842719815750761,366,21.77595628,1.0928961748634,4,1.9925,2,30,Daily,7.97,,,,
2018-02-23,2018-02-23,MY_3T_0222_allbackers5%,23842718307160761,72,2.08333333,2.7777777777778,2,0.075,2,30,Daily,0.15,,,,
2018-02-23,2018-02-23,MY_3T_0222,23842718305030761,16820,1.93579073,0.5410225921522,91,0.3578022,63,30,Daily,32.56,,,,
2018-02-23,2018-02-23,UK_3T_0223_ERLADCT5%,23842719815580761,681,15.94713656,0.88105726872247,6,1.81,5,30,Daily,10.86,,,,
2018-02-23,2018-02-23,UK_3T_0223_vinci1%_MB,23842719772780761,858,14.8018648,1.2820512820513,11,1.15454545,7,30,Daily,12.7,1,12.7,3.85826772,49
2018-02-23,2018-02-23,norway_3T_0222,23842718299310761,2047,11.51929653,0.78163165608207,16,1.47375,15,30,Daily,23.58,,,,
2018-02-23,2018-02-23,US_3T_0223_ERLADCT5%,23842719815710761,334,19.64071856,1.1976047904192,4,1.64,3,30,Daily,6.56,,,,
2018-02-23,2018-02-23,TW_3T_0223_vinci4%_MB_ios,23842719776660761,2175,5.66896552,0.73563218390805,16,0.770625,15,30,Daily,12.33,,,,
2018-02-23,2018-02-23,ES_3T_0223_ERLADCT5%,23842719815570761,1236,8.89158576,0.97087378640777,12,0.91583333,11,30,Daily,10.99,,,,
2018-02-23,2018-02-23,US_3T_0223_vinci3%,23842719757330761,363,20.3030303,1.6528925619835,6,1.22833333,6,30,Daily,7.37,1,7.37,6.64857531,49
2018-02-23,2018-02-23,FR_3T_0223_vinci2%_MB_ios,23842719774810761,953,13.05351522,1.3641133263379,13,0.95692308,12,30,Daily,12.44,,,,
2018-02-23,2018-02-23,JP_3T_0223_vinci4%_MB_ios,23842719775880761,601,20.6156406,1.6638935108153,10,1.239,7,30,Daily,12.39,,,,
2018-02-23,2018-02-23,UK_3T_0223_vinci2%_desktop,23842719773720761,680,17.57352941,0.44117647058824,3,3.98333333,3,30,Daily,11.95,2,5.975,8.20083682,98
2018-02-23,2018-02-23,UK_3T_0222_allbackers5%,23842718307000761,2501,11.52339064,0.71971211515394,18,1.60111111,18,30,Daily,28.82,,,,
2018-02-23,2018-02-23,FR_3T_0223_vinci1%,23842719757130761,1065,11.38028169,0.75117370892019,8,1.515,5,30,Daily,12.12,,,,
2018-02-23,2018-02-23,US_3T_0222_allbackers1%,23842718329060761,1894,14.37697994,0.89757127771911,17,1.60176471,22,30,Daily,27.23,,,,
2018-02-23,2018-02-23,MY_3T_0222_allbackers5%,23842718307120761,3,0,,,,,55,Daily,0,,,,
2018-02-23,2018-02-23,PH_3T_0223_vinci4%_MB_ios,23842719776980761,1,0,,,,,30,Daily,0,,,,
2018-02-23,2018-02-23,FR_3T_0222,23842718297170761,2851,7.62188706,1.122413188355,32,0.6790625,22,30,Daily,21.73,,,,
2018-02-23,2018-02-23,FR_3T_0222_allbackers5%,23842718306980761,3223,9.0257524,0.68259385665529,22,1.32227273,15,30,Daily,29.09,1,29.09,1.68442764,49
2018-02-23,2018-02-23,UK_3T_0223_vinci1%_MB,23842719772770761,836,14.84449761,1.1961722488038,10,1.241,6,30,Daily,12.41,,,,
2018-02-23,2018-02-23,IT_3T_0223_vinci1%,23842719775320761,2453,5.13656747,0.65226253567061,16,0.7875,11,30,Daily,12.6,,,,
2018-02-23,2018-02-23,UK_3T_0223_vinci2%_MB_ios,23842719772500761,700,17.77142857,0.57142857142857,4,3.11,4,30,Daily,12.44,1,12.44,3.93890675,49
2018-02-23,2018-02-23,US_3T_0222_allbackers5%,23842718328590761,1644,15.04257908,1.1557177615572,19,1.30157895,17,30,Daily,24.73,,,,
2018-02-23,2018-02-23,US_3T_0222_allbackers5%,23842718328560761,1809,16.15257048,1.3266998341625,24,1.2175,21,30,Daily,29.22,,,,
2018-02-23,2018-02-23,ES_3T_0222_allbackers5%,23842718307040761,3431,6.7560478,0.87438064704168,30,0.77266667,23,30,Daily,23.18,,,,
2018-02-23,2018-02-23,FR_3T_0223_vinci2%_desktop,23842719774890761,440,13.15909091,,,,,30,Daily,5.79,,,,
2018-02-23,2018-02-23,FR_3T_0223_vinci2%_MB_ios,23842719774790761,614,11.09120521,0.4885993485342,3,2.27,3,30,Daily,6.81,,,,
2018-02-23,2018-02-23,IT_3T_0223_vinci2%_MB_android,23842719775310761,2686,4.7728965,1.3030528667163,35,0.36628571,24,30,Daily,12.82,1,12.82,3.82215289,49
2018-02-23,2018-02-23,FR_3T_0222,23842718297160761,3231,8.98792943,0.52615289384092,17,1.70823529,15,30,Daily,29.04,,,,
2018-02-23,2018-02-23,JP_3T_0222_allbackers5%,23842718307140761,2095,13.69928401,0.763723150358,16,1.79375,15,30,Daily,28.7,,,,
2018-02-23,2018-02-23,MY_3T_0223_vinci1%,23842719757260761,4,7.5,,,,,30,Daily,0.03,,,,
2018-02-23,2018-02-23,US_3T_0222_allbackers1%,23842718329050761,2042,11.79725759,0.73457394711068,15,1.606,15,30,Daily,24.09,,,,
2018-02-23,2018-02-23,PH_3T_0222_allbackers5%,23842718307100761,16737,1.6783175,0.43615940730119,73,0.38479452,43,30,Daily,28.09,,,,
2018-02-23,2018-02-23,FR_3T_0222_allbackers5%,23842718306970761,3294,8.68548877,0.51608986035216,17,1.68294118,10,30,Daily,28.61,1,28.61,1.71268787,49
2018-02-23,2018-02-23,UK_3T_0222,23842718298490761,3156,6.99619772,0.95057034220532,30,0.736,22,30,Daily,22.08,,,,
2018-02-23,2018-02-23,US_3T_0223_vinci2%,23842719757350761,312,22.33974359,1.6025641025641,5,1.394,5,30,Daily,6.97,,,,
2018-02-23,2018-02-23,MY_3T_0223_vinci1%,23842719757290761,2,0,,,,,30,Daily,0,,,,
2018-02-23,2018-02-23,FR_3T_0223_vinci2%_MB_android,23842719757140761,1176,11.16496599,0.93537414965986,11,1.19363636,9,30,Daily,13.13,,,,
2018-02-23,2018-02-23,US_3T_0223_vinci2%,23842719757340761,328,22.98780488,0.60975609756098,2,3.77,1,30,Daily,7.54,,,,
2018-02-23,2018-02-23,ES_3T_0222,23842718299100761,4738,5.02532714,1.3296749683411,63,0.37793651,45,30,Daily,23.81,,,,
2018-02-23,2018-02-23,FR_3T_0223_vinci2%_MB_android,23842719757160761,344,12.55813953,0.58139534883721,2,2.16,1,30,Daily,4.32,,,,
2018-02-23,2018-02-23,FR_3T_0222_android,23842718297180761,3107,7.17734149,0.80463469584809,25,0.892,23,30,Daily,22.3,,,,
2018-02-23,2018-02-23,IT_3T_0223_vinci2%_MB_ios,23842719775300761,2169,5.48639926,0.96818810511757,21,0.56666667,14,30,Daily,11.9,,,,
2018-02-23,2018-02-23,PH_3T_0222_allbackers5%,23842718307110761,18927,1.73403075,0.57061340941512,108,0.30388889,64,30,Daily,32.82,,,,
2018-02-23,2018-02-23,IT_3T_0223_vinci2%_desktop,23842719775340761,1425,3.98596491,0.21052631578947,3,1.89333333,3,30,Daily,5.68,,,,
2018-02-23,2018-02-23,UK_3T_0223_vinci2%_MB_android,23842719757180761,993,12.88016113,1.6112789526687,16,0.799375,11,30,Daily,12.79,1,12.79,5.0039093,64
2018-02-23,2018-02-23,FR_3T_0222_allbackers5%,23842718306990761,2175,10.21149425,0.64367816091954,14,1.58642857,10,30,Daily,22.21,,,,
2018-02-23,2018-02-23,ES_3T_0222_allbackers5%,23842718307050761,5113,5.89868961,1.2125953451985,62,0.48645161,48,30,Daily,30.16,1,30.16,1.62466844,49
2018-02-23,2018-02-23,US_3T_0222_allbackers1%,23842718329080761,1858,13.47685684,0.80731969860065,15,1.66933333,14,30,Daily,25.04,,,,
2018-02-23,2018-02-23,IT_3T_0223_vinci2%_desktop,23842719775360761,582,4.96563574,0.17182130584192,1,2.89,1,30,Daily,2.89,,,,
2018-02-22,2018-02-22,UAE_IDKS_0130,23842714810720761,4449,6.33175995,1.5958642391549,71,0.39676056,55,40,Daily,28.17,2,14.085,3.47887824,98
2018-02-22,2018-02-22,"Surveryemail_MY_20171229 - Copy 2",23842715612640761,14931,3.18598888,0.58268032951577,87,0.54678161,51,40,Daily,47.57,,,,
2018-02-22,2018-02-22,PH_3T_0222,23842718303700761,3531,1.47267063,0.56641178136505,20,0.26,8,30,Daily,5.2,,,,
2018-02-22,2018-02-22,FR_3T_0222_allbackers5%,23842718306970761,462,11.45021645,0.64935064935065,3,1.76333333,2,30,Daily,5.29,,,,
2018-02-22,2018-02-22,Israel_OldADCT_IDKS_0216,23842713865260761,12,3.33333333,,,,,40,Daily,0.04,,,,
2018-02-22,2018-02-22,"Surveryemail_MY_0219 - WW2%",23842715150800761,21072,2.79328018,0.6121867881549,129,0.45627907,76,50,Daily,58.86,2,29.43,1.66496772,98
2018-02-22,2018-02-22,FR_3T_0222_iphone,23842718322210761,487,10.32854209,1.4373716632444,7,0.71857143,7,30,Daily,5.03,,,,
2018-02-22,2018-02-22,US_3T_0222_allbackers5%,23842718328590761,197,22.33502538,1.0152284263959,2,2.2,2,30,Daily,4.4,,,,
2018-02-22,2018-02-22,UAE_IDKS_iphone_0130,23842714810700761,317,4.76340694,,,,,40,Daily,1.51,,,,
2018-02-22,2018-02-22,"Surveryemail_MY_0219 - asia2%",23842715151230761,10481,3.16191203,0.39118404732373,41,0.80829268,26,50,Daily,33.14,,,,
2018-02-22,2018-02-22,norway_3T_0222_iphone,23842718322270761,324,15.0617284,1.2345679012346,4,1.22,3,30,Daily,4.88,,,,
2018-02-22,2018-02-22,US_3T_0222_allbackers1%,23842718329050761,271,15.90405904,2.2140221402214,6,0.71833333,6,30,Daily,4.31,,,,
2018-02-22,2018-02-22,"Israel_IDKS_0216 - Copy",23842715612580761,20,2,,,,,40,Daily,0.04,,,,
2018-02-22,2018-02-22,Surveryemail2%_UK_0219,23842715148970761,4075,13.32515337,1.3251533742331,54,1.00555556,41,50,Daily,54.3,2,27.15,1.80478821,98
2018-02-22,2018-02-22,ES_3T_0222_iphone,23842718322180761,726,6.57024793,1.6528925619835,12,0.3975,13,30,Daily,4.77,,,,
2018-02-22,2018-02-22,US_3T_0222_allbackers5%,23842718328560761,215,21.58139535,1.3953488372093,3,1.54666667,3,30,Daily,4.64,1,4.64,10.56034483,49
2018-02-22,2018-02-22,Macau_headphone_0210,23842714810620761,617,1.53970827,2.1069692058347,13,0.07307692,11,40,Daily,0.95,,,,
2018-02-22,2018-02-22,"Surveryemail_PH_0219 - asia2%",23842715151250761,29718,1.32613231,0.66626287098728,198,0.1990404,106,55,Daily,39.41,3,13.13666667,3.73001776,147
2018-02-22,2018-02-22,UK_3T_0222_iphone,23842718322230761,503,10.05964215,0.79522862823062,4,1.265,4,30,Daily,5.06,,,,
2018-02-22,2018-02-22,PH_3T_0222_allbackers5%,23842718307110761,20,0,,,,,30,Daily,0,,,,
2018-02-22,2018-02-22,UAE_engaged_0130,23842704929160761,13,3.07692308,,,,,30,Daily,0.04,,,,
2018-02-22,2018-02-22,"Surveryemail_MY_0219 - WW3% - Copy",23842715604350761,13173,2.2864951,0.42511197145677,56,0.53785714,24,50,Daily,30.12,,,,
2018-02-22,2018-02-22,PH_3T_0222_android,23842718303720761,3286,1.61898965,1.1868533171029,39,0.13641026,24,30,Daily,5.32,,,,
2018-02-22,2018-02-22,ES_3T_0222,23842718299090761,929,5.57588805,1.291711517761,12,0.43166667,8,30,Daily,5.18,,,,
2018-02-22,2018-02-22,JD_IDKS_0222,23842718271300761,13,0,,,,,40,Daily,0,,,,
2018-02-22,2018-02-22,"Surveryemail_PH_0219 - Copy",23842715612560761,27818,1.3502049,0.62189948953915,173,0.21710983,97,40,Daily,37.56,,,,
2018-02-22,2018-02-22,norway_3T_0222,23842718299320761,315,17.46031746,0.31746031746032,1,5.5,1,30,Daily,5.5,,,,
2018-02-22,2018-02-22,US_3T_0222_allbackers5%,23842718328570761,185,21.83783784,1.0810810810811,2,2.02,2,30,Daily,4.04,,,,
2018-02-22,2018-02-22,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,2383,14.7629039,1.3008812421318,31,1.13483871,27,30,Daily,35.18,1,35.18,1.39283684,49
2018-02-22,2018-02-22,NZ_3T_0222_android,23842718305390761,1,10,,,,,30,Daily,0.01,,,,
2018-02-22,2018-02-22,MY_3T_0222_allbackers5%,23842718307160761,3,0,,,,,30,Daily,0,,,,
2018-02-22,2018-02-22,"Surveryemail_MY_0219 - WW3%",23842715150920761,11239,2.7715989,0.43598184891894,49,0.63571429,37,50,Daily,31.15,1,31.15,1.57303371,49
2018-02-22,2018-02-22,MY_3T_0222,23842718305030761,226,1.37168142,1.7699115044248,4,0.0775,5,30,Daily,0.31,1,0.31,158.06451613,49
2018-02-22,2018-02-22,PH_3T_0222_allbackers5%,23842718307090761,1174,1.70357751,0.17035775127768,2,1,1,30,Daily,2,,,,
2018-02-22,2018-02-22,Surveryemail_UK_0219,23842715148720761,4695,10.43237487,1.4696485623003,69,0.70985507,61,50,Daily,48.98,3,16.32666667,3.00122499,147
2018-02-22,2018-02-22,MY_3T_0222,23842718305040761,10,1,,,,,30,Daily,0.01,,,,
2018-02-22,2018-02-22,JP_3T_0222_allbackers5%,23842718307150761,245,21.14285714,2.8571428571429,7,0.74,6,30,Daily,5.18,,,,
2018-02-22,2018-02-22,"EU_VinciEngaged1%_3T_0207 - Copy",23842707661740761,5721,6.04789372,0.83901415836392,48,0.72083333,34,30,Daily,34.6,,,,
2018-02-22,2018-02-22,norway_3T_0222,23842718299310761,329,16.86930091,0.91185410334347,3,1.85,3,30,Daily,5.55,,,,
2018-02-22,2018-02-22,JP_3T_0222_allbackers5%,23842718307140761,219,25.89041096,2.7397260273973,6,0.945,7,30,Daily,5.67,,,,
2018-02-22,2018-02-22,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,2,5,,,,,30,Daily,0.01,,,,
2018-02-22,2018-02-22,JP_3T_0222,23842718305220761,322,16.18012422,1.8633540372671,6,0.86833333,6,30,Daily,5.21,,,,
2018-02-22,2018-02-22,US_3T_0222_allbackers1%,23842718329080761,253,17.39130435,0.39525691699605,1,4.4,,30,Daily,4.4,,,,
2018-02-22,2018-02-22,PH_3T_0222_iphone,23842718322240761,1350,2.21481481,0.74074074074074,10,0.299,4,30,Daily,2.99,,,,
2018-02-22,2018-02-22,UK_3T_0222_android,23842718298520761,517,12.59187621,1.5473887814313,8,0.81375,6,30,Daily,6.51,,,,
2018-02-22,2018-02-22,NZ_3T_0222_iphone,23842718322260761,2,5,,,,,30,Daily,0.01,,,,
2018-02-22,2018-02-22,FR_3T_0222_allbackers5%,23842718306990761,492,10.91463415,0.60975609756098,3,1.79,1,30,Daily,5.37,,,,
2018-02-22,2018-02-22,MY_3T_0222_iphone,23842718322200761,38,1.05263158,2.6315789473684,1,0.04,1,30,Daily,0.04,,,,
2018-02-22,2018-02-22,US_3T_0222_allbackers1%,23842718329060761,230,18.56521739,0.43478260869565,1,4.27,1,30,Daily,4.27,1,4.27,11.47540984,49
2018-02-22,2018-02-22,PH_3T_0222,23842718303710761,1681,1.43367043,0.59488399762046,10,0.241,6,30,Daily,2.41,,,,
2018-02-22,2018-02-22,MY_3T_0222_allbackers5%,23842718307120761,3,0,,,,,55,Daily,0,,,,
2018-02-22,2018-02-22,MY_3T_0222_android,23842718305060761,10,1,,,,,30,Daily,0.01,,,,
2018-02-22,2018-02-22,FR_3T_0222_allbackers5%,23842718306980761,452,10.22123894,0.88495575221239,4,1.155,4,30,Daily,4.62,,,,
2018-02-22,2018-02-22,JP_3T_0222,23842718305210761,290,18.82758621,1.0344827586207,3,1.82,2,30,Daily,5.46,,,,
2018-02-22,2018-02-22,UK_3T_0222,23842718298490761,518,10.83011583,1.5444015444015,8,0.70125,3,30,Daily,5.61,,,,
2018-02-22,2018-02-22,norway_3T_0222_android,23842718299350761,288,23.47222222,0.69444444444444,2,3.38,2,30,Daily,6.76,,,,
2018-02-22,2018-02-22,PH_3T_0222_allbackers5%,23842718307100761,2929,1.66951178,0.51212017753499,15,0.326,6,30,Daily,4.89,,,,
2018-02-22,2018-02-22,JP_3T_0222_iphone,23842718322190761,323,15.20123839,1.2383900928793,4,1.2275,4,30,Daily,4.91,,,,
2018-02-22,2018-02-22,UK_3T_0222,23842718298500761,551,10.05444646,1.2704174228675,7,0.79142857,8,30,Daily,5.54,1,5.54,8.84476534,49
2018-02-22,2018-02-22,JP_3T_0222_android,23842718305250761,271,20.11070111,1.4760147601476,4,1.3625,1,30,Daily,5.45,,,,
2018-02-22,2018-02-22,ES_3T_0222,23842718299100761,705,7.40425532,1.1347517730496,8,0.6525,6,30,Daily,5.22,,,,
2018-02-22,2018-02-22,FR_3T_0222_android,23842718297180761,509,10.15717092,1.1787819253438,6,0.86166667,5,30,Daily,5.17,,,,
2018-02-22,2018-02-22,FR_3T_0222,23842718297170761,435,12.8045977,0.45977011494253,2,2.785,2,30,Daily,5.57,,,,
2018-02-22,2018-02-22,UK_3T_0222_allbackers5%,23842718307010761,346,16.21387283,1.4450867052023,5,1.122,4,30,Daily,5.61,,,,
2018-02-22,2018-02-22,FR_3T_0222,23842718297160761,432,10.20833333,0.46296296296296,2,2.205,1,30,Daily,4.41,,,,
2018-02-22,2018-02-22,UK_3T_0222_allbackers5%,23842718307000761,368,15.625,1.3586956521739,5,1.15,5,30,Daily,5.75,1,5.75,8.52173913,49
2018-02-22,2018-02-22,JP_3T_0222_allbackers5%,23842718307170761,228,22.5,0.87719298245614,2,2.565,1,30,Daily,5.13,,,,
2018-02-22,2018-02-22,UK_3T_0222_allbackers5%,23842718307020761,352,15.48295455,1.4204545454545,5,1.09,4,30,Daily,5.45,,,,
2018-02-22,2018-02-22,ES_3T_0222_android,23842718299120761,681,7.79735683,2.2026431718062,15,0.354,11,30,Daily,5.31,1,5.31,9.22787194,49
2018-02-22,2018-02-22,ES_3T_0222_allbackers5%,23842718307050761,589,8.93039049,1.188455008489,7,0.75142857,5,30,Daily,5.26,,,,
2018-02-22,2018-02-22,ES_3T_0222_allbackers5%,23842718307030761,643,8.64696734,1.244167962675,8,0.695,6,30,Daily,5.56,,,,
2018-02-22,2018-02-22,ES_3T_0222_allbackers5%,23842718307040761,635,7.98425197,0.94488188976378,6,0.845,6,30,Daily,5.07,,,,
2018-02-21,2018-02-21,"Asia_IDKS_0130 - android",23842714810610761,4114,8.16966456,1.3125911521633,54,0.62240741,32,55,Daily,33.61,,,,
2018-02-21,2018-02-21,"OldADCT_AsiaExJp_0217_asia1% - Copy",23842715604310761,5118,5.29112935,0.4884720593982,25,1.0832,21,40,Daily,27.08,1,27.08,1.80945347,49
2018-02-21,2018-02-21,"Surveyemail_MY_0216 - eastasia3% - Copy",23842714810340761,16367,2.97794342,0.39103073257164,64,0.7615625,31,40,Daily,48.74,,,,
2018-02-21,2018-02-21,"Asia_IDKS_0130 - android - Copy",23842715612610761,4277,5.76572364,1.2859480944587,55,0.44836364,36,40,Daily,24.66,1,24.66,1.98702352,49
2018-02-21,2018-02-21,"Surveryemail_PH_0219 -asia4% male",23842715782490761,14523,1.47559044,0.44756592990429,65,0.32969231,37,30,Daily,21.43,,,,
2018-02-21,2018-02-21,"Surveyemail_TH_0216 - eastasia1%",23842714812600761,11111,2.46422464,0.2610026100261,29,0.94413793,19,40,Daily,27.38,,,,
2018-02-21,2018-02-21,UAE_IDKS_iphone_0130,23842714810700761,41,3.17073171,4.8780487804878,2,0.065,1,40,Daily,0.13,,,,
2018-02-21,2018-02-21,"Surveryemail_MY_20171229 - Copy 2",23842715612640761,23,0.86956522,,,,,40,Daily,0.02,,,,
2018-02-21,2018-02-21,"ERLADCT_MY_0217 - asia1%",23842714810360761,15789,2.97612262,0.36101083032491,57,0.82438596,33,40,Daily,46.99,,,,
2018-02-21,2018-02-21,UAE_engaged_0130,23842704929160761,1,0,,,,,30,Daily,0,,,,
2018-02-21,2018-02-21,"Surveryemail_UK_0219 - Copy",23842715612590761,2799,11.76491604,1.0003572704537,28,1.17607143,26,40,Daily,32.93,,,,
